method,topology,candidate_id,generation_family,threshold,passive_failure,active_failure,first_cross_week,severity,active_severity,C0,Cadm,gamma_raw,gamma_clipped,active_worsens_shortfall,plausibility,mechanism_signature,mechanism_label_count,passive_active_classification,causal_prefix_indices,single_event_crossings,hcd_removal_elements,direct_impact_crossing,rlto_support_pairs,rlto_pair_iterations,event_specification,canonical_event_key,variant_id,parent_variant_id,parent_candidate_id
FST-original,B,FST-18,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.09152969818803361,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1B"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1B""}]",FST-original,,
FST-original,B,FST-19,Tier-1 supplier failure,moderate,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-19,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-20,Tier-1 supplier failure,moderate,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-20,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-21,Tier-1 supplier failure,moderate,False,,,0.0,0.0,,,,,,0.507494756334278,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-21,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.507494756334278,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-22,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.5627543919032493,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-22,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.5627543919032493,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-23,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.022222222222222365,0.0,0.0,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-23,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.43251150539123406,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-24,Tier-1 supplier failure,moderate,True,True,14.0,0.022222222222222365,0.03333333333333355,0.022222222222222365,0.03333333333333355,-0.5,0.0,True,0.3406372632452699,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-24,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.3406372632452699,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-25,Tier-1 supplier failure,moderate,True,False,14.0,0.19999999999999996,0.0,0.19999999999999996,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-25,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.15121287422922622,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-26,Tier-1 supplier failure,moderate,True,False,14.0,0.21111111111111114,0.0,0.21111111111111114,0.0,1.0,1.0,False,0.11621643261855161,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-26,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.11621643261855161,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-27,Tier-1 supplier failure,moderate,True,False,14.0,0.2629629629629632,0.0,0.2629629629629632,0.0,1.0,1.0,False,0.09152969818803361,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-27,Tier-1 supplier failure,severe,False,,,0.0,0.0,,,,,,0.09152969818803361,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""S1C"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""S1C""}]",FST-original,,
FST-original,B,FST-28,Shared-processor failure,moderate,False,,,0.0,0.0,,,,,,0.6463820628112398,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-28,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.6463820628112398,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-29,Shared-processor failure,moderate,False,,,0.0,0.0,,,,,,0.4487104002552739,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-29,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.4487104002552739,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.2,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.2,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-30,Shared-processor failure,moderate,True,True,19.0,0.09629629629629666,0.09629629629629666,0.09629629629629666,0.09629629629629666,0.0,0.0,False,0.6991831892579452,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-30,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.6991831892579452,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-31,Shared-processor failure,moderate,True,True,19.0,0.1444444444444447,0.13333333333333364,0.1444444444444447,0.13333333333333364,0.07692307692307654,0.07692307692307654,False,0.4853642864704756,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-31,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.4853642864704756,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.35,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.35,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-32,Shared-processor failure,moderate,True,True,18.0,0.3913580246913584,0.2444444444444448,0.3913580246913584,0.2444444444444448,0.3753943217665612,0.3753943217665612,False,0.49069916088771315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-32,Shared-processor failure,severe,False,,,0.0,0.0,,,,,,0.49069916088771315,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-33,Shared-processor failure,moderate,True,True,18.0,0.8061728395061734,0.6592592592592598,0.8061728395061734,0.6592592592592598,0.18223583460949455,0.18223583460949455,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-33,Shared-processor failure,severe,True,True,20.0,0.4722222222222222,0.37530864197530867,0.4722222222222222,0.37530864197530867,0.20522875816993458,0.20522875816993458,False,0.3406372632452699,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-34,Shared-processor failure,moderate,True,True,18.0,0.8098765432098766,0.5098765432098766,0.8098765432098766,0.5098765432098766,0.3704268292682926,0.3704268292682926,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-34,Shared-processor failure,severe,True,False,19.0,0.624074074074074,0.0,0.624074074074074,0.0,1.0,1.0,False,0.21931885729322315,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Adaptation-limited,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":3,""recovery_weeks"":3}]","[{""duration_weeks"":3,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-35,Shared-processor failure,moderate,True,True,18.0,1.6580246913580252,1.3580246913580254,1.6580246913580252,1.3580246913580254,0.18093819806403555,0.18093819806403555,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-35,Shared-processor failure,severe,True,True,19.0,1.308024691358025,1.0506172839506176,1.308024691358025,1.0506172839506176,0.19679093912222734,0.19679093912222734,False,0.15224842690028345,Concentrated dependency; Hidden convergent dependency; Propagation-amplified cascade,3,Structural,0,0,T2P-A,False,,0,"[{""target"":""T2P"",""magnitude"":0.65,""start_week"":12,""duration_weeks"":6,""recovery_weeks"":3}]","[{""duration_weeks"":6,""magnitude"":0.65,""recovery_weeks"":3,""start_week"":12,""target"":""T2P""}]",FST-original,,
FST-original,B,FST-36,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-36,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.8384135671890564,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-37,Corridor failure,moderate,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-37,Corridor failure,severe,False,,,0.0,0.0,,,,,,0.6443726060652706,Unclassified,0,Non-failure,,,,,,0,"[{""target"":""corridor"",""magnitude"":0.3,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.3,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-38,Corridor failure,moderate,True,False,14.0,0.7111111111111115,0.0,0.7111111111111115,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-38,Corridor failure,severe,True,False,15.0,0.55,0.0,0.55,0.0,1.0,1.0,False,0.5627543919032493,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-39,Corridor failure,moderate,True,True,14.0,1.1777777777777783,0.48888888888888926,1.1777777777777783,0.48888888888888926,0.5849056603773584,0.5849056603773584,False,0.43251150539123406,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-39,Corridor failure,severe,True,False,15.0,0.9166666666666667,0.0,0.9166666666666667,0.0,1.0,1.0,False,0.43251150539123406,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.5,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.5,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-40,Corridor failure,moderate,True,False,14.0,1.6888888888888887,0.0,1.6888888888888887,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-40,Corridor failure,severe,True,False,15.0,1.4888888888888885,0.0,1.4888888888888885,0.0,1.0,1.0,False,0.15121287422922622,Concentrated dependency,1,Adaptation-limited,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":2,""recovery_weeks"":3}]","[{""duration_weeks"":2,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-41,Corridor failure,moderate,True,True,14.0,2.6888888888888887,1.3333333333333333,2.6888888888888887,1.3333333333333333,0.5041322314049587,0.5041322314049587,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
FST-original,B,FST-41,Corridor failure,severe,True,True,15.0,2.3888888888888884,1.133333333333333,2.3888888888888884,1.133333333333333,0.5255813953488373,0.5255813953488373,False,0.11621643261855161,Concentrated dependency,1,Structural,0,0,,,,0,"[{""target"":""corridor"",""magnitude"":0.7,""start_week"":12,""duration_weeks"":4,""recovery_weeks"":3}]","[{""duration_weeks"":4,""magnitude"":0.7,""recovery_weeks"":3,""start_week"":12,""target"":""corridor""}]",FST-original,,
